"id"|"gameOperationId"|"season"|"sortKey"|"leagueCategoryId"|"leagueClassId"|"leagueSystemId"|"leagueType"|"name"|"isFemale"|"shortName"|"seasonId"|"isLegacyLeague"|"fieldSize"|"leagueModus"|"hasPreround"|"tableModus"|"periods"|"periodLength"|"overtimeLength"
371|6|"8"|"37"|"2"|"320"|"1"|"league"|"Regionalliga Ost U11 Junioren KT Staffel 1"|False|"RLU11KT1"|8|True|""|""|False|"classic"|""|""|""
102|6|"8"|"38"|"2"|"320"|"1"|"league"|"Regionalliga Ost U11 Junioren KT Staffel 2"|False|"RLU11KT2"|8|True|""|""|False|"classic"|""|""|""
272|6|"8"|"39"|"2"|"340"|"1"|"league"|"Regionalliga Ost U9 Junioren KT"|False|"RLU9KT"|8|True|""|""|False|"classic"|""|""|""
39|6|"8"|"40"|"4"|"30"|"1"|"cup"|"DM-Qualifikation Damen GF"|True|"DaGF"|8|True|""|""|False|"classic"|""|""|""
245|6|"8"|"41"|"2"|"290"|"1"|"league"|"U14w-DM-Quali"|True|"U14wDMQuali"|8|True|""|""|False|"classic"|""|""|""
59|6|"8"|"42"|"2"|"260"|"1"|"league"|"U17w-DM-Quali"|True|"U17wDMQuali"|8|True|""|""|False|"classic"|""|""|""
110|8|"8"|"1"|"1"|"30"|"1"|"league"|"Floorball Regionalliga West Herren GF"|False|"Regionalliga West Herren GF"|8|True|""|""|False|"classic"|""|""|""
252|8|"8"|"2"|"4"|"30"|"1"|"cup"|"Play Offs Regionalliga West Herren GF"|False|"Play Offs RLW HeGF"|8|True|""|""|False|"classic"|""|""|""
82|8|"8"|"3"|"4"|"30"|"1"|"cup"|"Play Downs Regionalliga West Herren GF"|False|"PLay Downs RLW HeGF"|8|True|""|""|False|"classic"|""|""|""
422|8|"8"|"11"|"2"|"40"|"1"|"league"|"Floorball Hessenliga Herren KF"|False|"Hessenliga Herren KF"|8|True|""|""|False|"classic"|""|""|""
249|8|"8"|"21"|"2"|"260"|"1"|"league"|"Floorball Hessenliga U17 KF"|False|"Hessenliga U17 KF"|8|True|""|""|False|"classic"|""|""|""
300|8|"8"|"31"|"2"|"280"|"1"|"league"|"Floorball Hessenliga U15 KF"|False|"Hessenliga U15 KF"|8|True|""|""|False|"classic"|""|""|""
327|8|"8"|"41"|"2"|"300"|"1"|"league"|"Floorball Hessenliga U13 KF"|False|"Hessenliga U13 KF"|8|True|""|""|False|"classic"|""|""|""
184|8|"8"|"51"|"2"|"320"|"1"|"league"|"Floorball Hessenliga U11 KF"|False|"Hessenliga U11 KF"|8|True|""|""|False|"classic"|""|""|""
220|8|"8"|"61"|"2"|"340"|"1"|"league"|"Floorball Hessenliga U9 KF"|False|"Hessenliga U9 KF"|8|True|""|""|False|"classic"|""|""|""
325|9|"8"|"1"|"1"|"30"|"1"|"league"|"Regionalliga Süd - Staffel Bayern"|False|"Regio Süd - Bayern"|8|True|""|""|False|"classic"|""|""|""
347|9|"8"|"2"|"2"|"40"|"1"|"league"|"Verbandsliga Bayern Herren KF"|False|"Herren KF"|8|True|""|""|False|"classic"|""|""|""
323|9|"8"|"3"|"2"|"30"|"1"|"league"|"Regionalliga Süd Damen KF"|True|"Regio Süd Damen KF"|8|True|""|""|False|"classic"|""|""|""
231|9|"8"|"4"|"1"|"260"|"1"|"league"|"Regionalliga Süd U17 GF"|False|"Regio Süd U17 GF"|8|True|""|""|False|"classic"|""|""|""
281|9|"8"|"5"|"2"|"260"|"1"|"league"|"Verbandsliga Bayern U17 KF"|False|"Verbandsliga U17 KF"|8|True|""|""|False|"classic"|""|""|""
283|9|"8"|"6"|"2"|"280"|"1"|"league"|"Verbandsliga Bayern U15 KF"|False|"Verbandsliga U15 KF"|8|True|""|""|False|"classic"|""|""|""
101|9|"8"|"7"|"2"|"290"|"1"|"league"|"Verbandsliga Bayern U14 KF Juniorinnen"|True|"Verbandsliga U14 KF w"|8|True|""|""|False|"classic"|""|""|""
21|9|"8"|"8"|"2"|"300"|"1"|"league"|"Verbandsliga Bayern U13 KF"|False|"Verbandsliga U13 KF"|8|True|""|""|False|"classic"|""|""|""
261|9|"8"|"9"|"2"|"320"|"1"|"league"|"Verbandsliga Bayern U11 KF"|False|"Verbandsliga U11 KF"|8|True|""|""|False|"classic"|""|""|""
265|9|"8"|"10"|"2"|"340"|"1"|"league"|"Verbandsliga Bayern U9"|False|"Verbandsliga U9 Kleintor"|8|True|""|""|False|"classic"|""|""|""
63|9|"8"|"11"|"2"|"270"|"1"|"league"|"Meisterrunde Verbandsliga U15 KF"|False|"Meisterrunde U15"|8|True|""|""|False|"classic"|""|""|""
200|9|"8"|"12"|"2"|"270"|"1"|"league"|"Platzierungsrunde Verbandsliga U15 KF"|False|"Platzierungsrunde U15"|8|True|""|""|False|"classic"|""|""|""
151|9|"8"|"13"|"2"|"310"|"1"|"league"|"Meisterrunde Verbandsliga U13"|False|"Meisterrunde U13"|8|True|""|""|False|"classic"|""|""|""
15|9|"8"|"14"|"2"|"310"|"1"|"league"|"Platzierungsrunde Verbandsliga U13"|False|"Platzierungsrunde U13"|8|True|""|""|False|"classic"|""|""|""
104|9|"8"|"15"|"2"|"330"|"1"|"league"|"Meisterrunde Verbandsliga U11"|False|"Meisterrunde U11"|8|True|""|""|False|"classic"|""|""|""
373|9|"8"|"16"|"2"|"330"|"1"|"league"|"Platzierungsrunde Verbandsliga U11"|False|"Platzierungsrunde U11"|8|True|""|""|False|"classic"|""|""|""
335|9|"8"|"17"|"4"|"30"|"1"|"cup"|"Süddeutsche Meisterschaft Herren GF"|False|"Final4 Herren GF"|8|True|""|""|False|"classic"|""|""|""
135|9|"8"|"18"|"101"|"260"|"1"|"champ"|"Süddeutsche Meisterschaft U17 KF"|False|"SDM U17 KF"|8|True|""|""|False|"classic"|""|""|""
169|9|"8"|"19"|"101"|"280"|"1"|"champ"|"Süddeutsche Meisterschaft U15 KF"|False|"SDM U15 KF"|8|True|""|""|False|"classic"|""|""|""
302|9|"8"|"20"|"2"|"260"|"1"|"league"|"U17 KF Juniorinnen"|True|"U17 KF w"|8|True|""|""|False|"classic"|""|""|""
224|10|"8"|"0"|"2"|"30"|"1"|"league"|"Regionalliga West Damen KF"|True|"DKF"|8|True|""|""|False|"classic"|""|""|""
182|10|"8"|"0"|"1"|"30"|"1"|"league"|"Regionalliga West Damen GF"|True|"DGF"|8|True|""|""|False|"classic"|""|""|""
255|10|"8"|"1"|"2"|"290"|"1"|"league"|"Regionalliga West Damen KF U14"|True|"DKFU14"|8|True|""|""|False|"classic"|""|""|""
50|10|"8"|"1"|"2"|"260"|"1"|"league"|"Regionalliga West Damen KF U17"|True|"DKFU17"|8|True|""|""|False|"classic"|""|""|""
52|10|"8"|"2"|"1"|"40"|"1"|"league"|"Verbandsliga West Herren GF"|False|"VLGF"|8|True|""|""|False|"classic"|""|""|""
149|10|"8"|"3"|"2"|"30"|"1"|"league"|"Regionalliga West Herren KF"|False|"RLKF"|8|True|""|""|False|"classic"|""|""|""
416|10|"8"|"3"|"2"|"40"|"1"|"league"|"Verbandsliga West Herren KF"|False|"VLKF"|8|True|""|""|False|"classic"|""|""|""
405|10|"8"|"4"|"2"|"260"|"1"|"league"|"Regionalliga West Herren KF U17"|False|"U17KF"|8|True|""|""|False|"classic"|""|""|""
331|10|"8"|"4"|"1"|"260"|"1"|"league"|"Regionalliga West Herren GF U17"|False|"U17GF"|8|True|""|""|False|"classic"|""|""|""
5|10|"8"|"5"|"2"|"280"|"1"|"league"|"Regionalliga West Herren KF U15"|False|"U15KF"|8|True|""|""|False|"classic"|""|""|""
78|10|"8"|"6"|"2"|"300"|"1"|"league"|"Regionalliga West Herren KF U13"|False|"U13 KF RL"|8|True|""|""|False|"classic"|""|""|""
217|10|"8"|"6"|"2"|"300"|"1"|"league"|"Verbandsliga West Herren KF U13"|False|"U13 KF VL"|8|True|""|""|False|"classic"|""|""|""
86|10|"8"|"7"|"2"|"320"|"1"|"league"|"Regionalliga West Herren KF U11"|False|"U11KF RL"|8|True|""|""|False|"classic"|""|""|""
434|10|"8"|"7"|"2"|"320"|"1"|"league"|"Verbandsliga West Herren KF U11"|False|"U11KF VL"|8|True|""|""|False|"classic"|""|""|""
276|10|"8"|"8"|"2"|"340"|"1"|"league"|"Regionalliga West Herren KF U9"|False|"U9KF"|8|True|""|""|False|"classic"|""|""|""
125|10|"8"|"9"|"101"|"30"|"1"|"champ"|"DM Quali Herren KF"|False|"DM Quali Herren KF"|8|True|""|""|False|"classic"|""|""|""
3|10|"8"|"10"|"101"|"260"|"1"|"champ"|"DM Quali U17 KF"|False|"DM Quali U17 KF"|8|True|""|""|False|"classic"|""|""|""
175|10|"8"|"10"|"101"|"300"|"1"|"champ"|"DM Quali U13 KF"|False|"DM Quali U13 KF"|8|True|""|""|False|"classic"|""|""|""
69|10|"8"|"10"|"101"|"280"|"1"|"champ"|"DM Quali U15 KF"|False|"DM Quali U15 KF"|8|True|""|""|False|"classic"|""|""|""
562|1|"9"|"10"|"4"|"10"|"4"|"cup"|"1. FBL - Playoffs"|False|"1. FBL - PO"|9|True|""|""|False|"classic"|""|""|""
563|1|"9"|"11"|"4"|"10"|"4"|"cup"|"1. FBL - Playdowns"|False|"1. FBL - PD"|9|True|""|""|False|"classic"|""|""|""
583|1|"9"|"12"|"4"|"10"|"4"|"cup"|"Relegation 1. FBL / 2. FBL"|False|"Rel 1./2."|9|True|""|""|False|"classic"|""|""|""
438|1|"9"|"20"|"1"|"10"|"1"|"league"|"1. FBL"|False|"1. FBL"|9|True|""|""|False|"classic"|""|""|""
558|1|"9"|"29"|"4"|"10"|"4"|"cup"|"1. FBL Damen - Playoffs"|True|"1. FBL (D) - PO"|9|True|""|""|False|"classic"|""|""|""
439|1|"9"|"30"|"1"|"10"|"1"|"league"|"1. FBL Damen"|True|"1. FBL (D)"|9|True|""|""|False|"classic"|""|""|""
549|1|"9"|"35"|"4"|"20"|"4"|"cup"|"2. FBL - Playoffs"|False|"2. FBL - PO"|9|True|""|""|False|"classic"|""|""|""
440|1|"9"|"40"|"1"|"20"|"1"|"league"|"2. FBL Nord/West"|False|"2. FBL NW"|9|True|""|""|False|"classic"|""|""|""
599|1|"9"|"48"|"4"|"10"|"4"|"cup"|"Relegation 2. FBL / RL"|False|"REL 2. FBL/RL"|9|True|""|""|False|"classic"|""|""|""
582|1|"9"|"49"|"4"|"30"|"4"|"cup"|"Regionalligameisterschaft Süd/Ost"|False|"RLM S/O"|9|True|""|""|False|"classic"|""|""|""
441|1|"9"|"50"|"1"|"20"|"1"|"league"|"2. FBL Süd/Ost"|False|"2. FBL SO"|9|True|""|""|False|"classic"|""|""|""
516|1|"9"|"60"|"4"|"10"|"4"|"cup"|"FD-Pokal Herren"|False|"FD-Pokal (H)"|9|True|""|""|False|"classic"|""|""|""
517|1|"9"|"61"|"4"|"10"|"4"|"cup"|"FD-Pokal Damen"|True|"FD-Pokal (D)"|9|True|""|""|False|"classic"|""|""|""
592|1|"9"|"70"|"100"|"0"|"1"|"champ"|"Herren Kleinfeld Deutsche Meisterschaft"|False|"DM (Herren KF)"|9|True|""|""|False|"classic"|""|""|""
589|1|"9"|"71"|"100"|"0"|"1"|"champ"|"Damen Kleinfeld Deutsche Meisterschaft"|True|"DM (Damen KF)"|9|True|""|""|False|"classic"|""|""|""
593|1|"9"|"72"|"102"|"10"|"1"|"champ"|"U17 Junioren Qualifikation Nord/West"|False|"U17 Quali N/W"|9|True|""|""|False|"classic"|""|""|""
594|1|"9"|"73"|"102"|"10"|"1"|"champ"|"U17 Junioren Qualifikation Süd/Ost"|False|"U17 Quali S/O"|9|True|""|""|False|"classic"|""|""|""
598|1|"9"|"74"|"102"|"10"|"1"|"champ"|"U17 Junioren Deutsche Meisterschaft"|False|"DM (U17 Junioren)"|9|True|""|""|False|"classic"|""|""|""
590|1|"9"|"75"|"100"|"10"|"1"|"champ"|"U17 Junioren Kleinfeld Deutsche Meisterschaft"|False|"DM (U17 Junioren KF)"|9|True|""|""|False|"classic"|""|""|""
597|1|"9"|"76"|"100"|"0"|"1"|"champ"|"U17 Juniorinnen Kleinfeld Deutsche Meisterschaft"|True|"DM (U17 Juniorinnen KF)"|9|True|""|""|False|"classic"|""|""|""
596|1|"9"|"77"|"100"|"10"|"1"|"champ"|"U15 Junioren Kleinfeld Deutsche Meisterschaft"|False|"DM (U15 Junioren KF)"|9|True|""|""|False|"classic"|""|""|""
600|1|"9"|"78"|"101"|"10"|"1"|"champ"|"U15 Juniorinnen Kleinfeld Deutsche Meisterschaft"|True|"DM (U15 Juniorinnen KF)"|9|True|""|""|False|"classic"|""|""|""
591|1|"9"|"79"|"100"|"0"|"1"|"champ"|"U13 Junioren Kleinfeld Deutsche Meisterschaft"|False|"DM (U13 Junioren KF)"|9|True|""|""|False|"classic"|""|""|""
534|2|"9"|"0"|"1"|"30"|"1"|"league"|"Jamasi Regionalliga Nordwest Herren"|False|"RL H"|9|True|""|""|False|"classic"|""|""|""
535|2|"9"|"1"|"1"|"40"|"1"|"league"|"Verbandsliga Nordwest Herren"|False|"VL H"|9|True|""|""|False|"classic"|""|""|""
442|2|"9"|"3"|"2"|"30"|"1"|"league"|"Regionalliga Nordwest Herren (KF)"|False|"RL H (KF)"|9|True|""|""|False|"classic"|""|""|""
493|2|"9"|"4"|"2"|"40"|"1"|"league"|"Verbandsliga Nordwest Herren (KF) - Staffel A"|False|"VL H (KF) - A"|9|True|""|""|False|"classic"|""|""|""
494|2|"9"|"5"|"2"|"40"|"1"|"league"|"Verbandsliga Nordwest Herren (KF) - Staffel B"|False|"VL H (KF) - B"|9|True|""|""|False|"classic"|""|""|""
544|2|"9"|"6"|"2"|"50"|"1"|"league"|"Verbandsliga Nordwest Herren (KF) - Meisterrunde"|False|"VL H (KF) - MR"|9|True|""|""|False|"classic"|""|""|""
545|2|"9"|"7"|"2"|"50"|"1"|"league"|"Verbandsliga Nordwest Herren (KF) - Platzierungsrunde"|False|"VL H (KF) - PR"|9|True|""|""|False|"classic"|""|""|""
443|2|"9"|"8"|"2"|"30"|"1"|"league"|"Regionalliga Nordwest Damen (KF)"|True|"RL D (KF)"|9|True|""|""|False|"classic"|""|""|""
511|2|"9"|"9"|"1"|"260"|"1"|"league"|"Regionalliga Nordwest U17 Junioren"|False|"U17"|9|True|""|""|False|"classic"|""|""|""
512|2|"9"|"10"|"2"|"280"|"1"|"league"|"Regionalliga Nordwest U15 Junioren (KF) - Staffel A"|False|"U15 KF (A)"|9|True|""|""|False|"classic"|""|""|""
513|2|"9"|"11"|"2"|"280"|"1"|"league"|"Regionalliga Nordwest U15 Junioren (KF) - Staffel B"|False|"U15 KF (B)"|9|True|""|""|False|"classic"|""|""|""
559|2|"9"|"12"|"2"|"270"|"1"|"league"|"Regionalliga Nordwest U15 Junioren (KF) - Meisterrunde"|False|"U15 KF (MR)"|9|True|""|""|False|"classic"|""|""|""
560|2|"9"|"13"|"2"|"270"|"1"|"league"|"Regionalliga Nordwest U15 Junioren (KF) - Platzierungsrunde"|False|"U15 KF (PR)"|9|True|""|""|False|"classic"|""|""|""
509|2|"9"|"15"|"2"|"300"|"1"|"league"|"Regionalliga Nordwest U13 Junioren (KF)"|False|"U13 KF (VR)"|9|True|""|""|False|"classic"|""|""|""
510|2|"9"|"18"|"2"|"320"|"1"|"league"|"Regionalliga Nordwest U11 Junioren (KF) - Vorrunde"|False|"U11 KF (VR)"|9|True|""|""|False|"classic"|""|""|""
542|2|"9"|"19"|"2"|"310"|"1"|"league"|"Regionalliga Nordwest U11 Junioren (KF) - Meisterrunde"|False|"U11 KF (MR)"|9|True|""|""|False|"classic"|""|""|""
543|2|"9"|"20"|"2"|"310"|"1"|"league"|"Regionalliga Nordwest U11 Junioren (KF) - Platzierungsrunde"|False|"U11 KF (PR)"|9|True|""|""|False|"classic"|""|""|""
546|2|"9"|"30"|"2"|"260"|"1"|"league"|"U17 Juniorinnen (KF)"|True|"RL (U17 w KF)"|9|True|""|""|False|"classic"|""|""|""
581|3|"9"|"1"|"3"|"30"|"4"|"cup"|"Herren Kleinfeld DM-Qualifikation OST"|False|"HeKF DM-Q OST"|9|True|""|""|False|"classic"|""|""|""
580|3|"9"|"2"|"3"|"260"|"4"|"cup"|"U17 Kleinfeld DM-Qualifikation OST"|False|"U17KF DMQ-OST"|9|True|""|""|False|"classic"|""|""|""
556|3|"9"|"3"|"4"|"30"|"4"|"cup"|"Herren Großfeld Regionalliga Playoffs"|False|"GFRL POs"|9|True|""|""|False|"classic"|""|""|""
555|3|"9"|"4"|"3"|"30"|"4"|"cup"|"Herren Kleinfeld Regionalliga Playoffs"|False|"KFRL POs"|9|True|""|""|False|"classic"|""|""|""
548|3|"9"|"5"|"3"|"30"|"4"|"cup"|"Herren Kleinfeld Verbandsliga Playoffs"|False|"KFVL POs"|9|True|""|""|False|"classic"|""|""|""
578|3|"9"|"6"|"3"|"280"|"4"|"cup"|"U15 Kleinfeld Regionalliga Playoffs"|False|"U15KF POs"|9|True|""|""|False|"classic"|""|""|""
547|3|"9"|"7"|"3"|"300"|"4"|"cup"|"U13 Kleinfeld Regionalliga Playoffs"|False|"U13KF POs"|9|True|""|""|False|"classic"|""|""|""
554|3|"9"|"8"|"3"|"320"|"4"|"cup"|"U11 Kleinfeld Regionalliga Playoffs"|False|"U11KF POs"|9|True|""|""|False|"classic"|""|""|""
444|3|"9"|"10"|"1"|"30"|"1"|"league"|"Herren Großfeld Regionalliga"|False|"HeGFRL"|9|True|""|""|False|"classic"|""|""|""
445|3|"9"|"11"|"2"|"30"|"1"|"league"|"Herren Kleinfeld Regionalliga"|False|"HeKFRL"|9|True|""|""|False|"classic"|""|""|""
446|3|"9"|"12"|"2"|"30"|"1"|"league"|"Herren Kleinfeld Verbandsliga"|False|"HeKFVL"|9|True|""|""|False|"classic"|""|""|""
447|3|"9"|"13"|"2"|"260"|"1"|"league"|"U17 Kleinfeld Regionalliga"|False|"U17KFRL"|9|True|""|""|False|"classic"|""|""|""
448|3|"9"|"14"|"2"|"280"|"1"|"league"|"U15 Kleinfeld Regionalliga"|False|"U15KFRL"|9|True|""|""|False|"classic"|""|""|""
449|3|"9"|"15"|"2"|"300"|"1"|"league"|"U13 Kleinfeld Regionalliga"|False|"U13KFRL"|9|True|""|""|False|"classic"|""|""|""
450|3|"9"|"16"|"5"|"320"|"1"|"league"|"U11 Kleintor Regionalliga"|False|"U11KTRL"|9|True|""|""|False|"classic"|""|""|""
451|3|"9"|"17"|"5"|"340"|"1"|"league"|"U9 Kleintor Regionalliga"|False|"U9KTRL"|9|True|""|""|False|"classic"|""|""|""
527|4|"9"|"0"|"1"|"30"|"1"|"league"|"Regionalliga Süd, Staffel BW"|False|"RL Süd"|9|True|""|""|False|"classic"|""|""|""
528|4|"9"|"1"|"2"|"30"|"1"|"league"|"Verbandsliga Baden-Württemberg (KF)"|False|"VL BW"|9|True|""|""|False|"classic"|""|""|""
529|4|"9"|"2"|"2"|"30"|"1"|"league"|"Regionalliga Süd Damen (KF)"|True|"Damen KF"|9|True|""|""|False|"classic"|""|""|""
530|4|"9"|"3"|"1"|"260"|"1"|"league"|"Regionalliga Süd U17 Junioren"|False|"U17 GF"|9|True|""|""|False|"classic"|""|""|""
531|4|"9"|"4"|"2"|"260"|"1"|"league"|"Regionalliga Südwest U17 Junioren (KF)"|False|"U17 KF"|9|True|""|""|False|"classic"|""|""|""
532|4|"9"|"5"|"2"|"280"|"1"|"league"|"Regionalliga Südwest U15 Junioren (KF)"|False|"U15 KF"|9|True|""|""|False|"classic"|""|""|""
533|4|"9"|"6"|"2"|"300"|"1"|"league"|"Regionalliga Südwest U13 Junioren (KF)"|False|"U13 KF"|9|True|""|""|False|"classic"|""|""|""
557|4|"9"|"7"|"4"|"30"|"1"|"cup"|"Süddeutsche Meisterschaft Herren GF"|False|"SDM GF"|9|True|""|""|False|"classic"|""|""|""
495|5|"9"|"1"|"1"|"30"|"1"|"league"|"Herren Regionalliga Nord"|False|"Herren GF RL"|9|True|""|""|False|"classic"|""|""|""
496|5|"9"|"2"|"1"|"40"|"1"|"league"|"Herren Verbandsliga Nord"|False|"Herren GF VL"|9|True|""|""|False|"classic"|""|""|""
497|5|"9"|"3"|"1"|"30"|"1"|"league"|"Damen Regionalliga Nord"|True|"Damen GF RL"|9|True|""|""|False|"classic"|""|""|""
498|5|"9"|"4"|"1"|"260"|"1"|"league"|"U17 Regionalliga Nord"|False|"U17 GF RL"|9|True|""|""|False|"classic"|""|""|""
499|5|"9"|"5"|"2"|"30"|"1"|"league"|"Herren Kleinfeld Regionalliga Nord"|False|"Herren KF RL"|9|True|""|""|False|"classic"|""|""|""
500|5|"9"|"6"|"2"|"40"|"1"|"league"|"Herren Kleinfeld Verbandsliga Nord"|False|"Herren KF VL"|9|True|""|""|False|"classic"|""|""|""
501|5|"9"|"7"|"2"|"50"|"1"|"league"|"Herren Kleinfeld Landesliga Nord"|False|"Herren KF LL"|9|True|""|""|False|"classic"|""|""|""
502|5|"9"|"8"|"2"|"30"|"1"|"league"|"Damen Kleinfeld Regionalliga Nord"|True|"Damen KF RL"|9|True|""|""|False|"classic"|""|""|""
503|5|"9"|"9"|"2"|"370"|"1"|"league"|"Ü30 Kleinfeld Regionalliga Nord"|False|"Ü30 KF RL"|9|True|""|""|False|"classic"|""|""|""
504|5|"9"|"10"|"2"|"260"|"1"|"league"|"U17 Kleinfeld Regionalliga Nord"|False|"U17 KF RL"|9|True|""|""|False|"classic"|""|""|""
505|5|"9"|"11"|"2"|"280"|"1"|"league"|"U15 Kleinfeld Regionalliga Nord"|False|"U15 KF RL"|9|True|""|""|False|"classic"|""|""|""
506|5|"9"|"12"|"2"|"280"|"1"|"league"|"U15 Kleinfeld Verbandsliga Nord"|False|"U15 KF VL"|9|True|""|""|False|"classic"|""|""|""
507|5|"9"|"13"|"2"|"300"|"1"|"league"|"U13 Kleinfeld Regionalliga Nord"|False|"U13 KF RL"|9|True|""|""|False|"classic"|""|""|""
508|5|"9"|"14"|"5"|"320"|"1"|"league"|"U11 Kleintor Regionalliga Nord"|False|"U11 KT RL"|9|True|""|""|False|"classic"|""|""|""
588|6|"9"|"4"|"4"|"30"|"1"|"cup"|"Relegation RL/VL Herren"|False|"Rel. RL/VL"|9|True|""|""|False|"classic"|""|""|""
575|6|"9"|"5"|"4"|"30"|"1"|"cup"|"Qualifikation Regionalligameisterschaft Herren Ost"|False|"QualiOst12"|9|True|""|""|False|"classic"|""|""|""
576|6|"9"|"6"|"3"|"280"|"1"|"cup"|"DM-Qualifikation U15 Kleinfeld"|False|"DM-QualiU15KF"|9|True|""|""|False|"classic"|""|""|""
577|6|"9"|"7"|"3"|"300"|"1"|"cup"|"DM-Qualifikation U13 Kleinfeld"|False|"DM-QualiU13KF"|9|True|""|""|False|"classic"|""|""|""
574|6|"9"|"8"|"4"|"30"|"1"|"cup"|"Playoffs RL Herren"|False|"PORLHe"|9|True|""|""|False|"classic"|""|""|""
573|6|"9"|"9"|"4"|"40"|"1"|"cup"|"Playoffs VL Herren"|False|"POVLHe"|9|True|""|""|False|"classic"|""|""|""
572|6|"9"|"10"|"3"|"30"|"1"|"cup"|"Playoffs RL Herren Kleinfeld"|False|"POHeKF"|9|True|""|""|False|"classic"|""|""|""
571|6|"9"|"11"|"3"|"30"|"1"|"cup"|"Playoffs RL Damen Kleinfeld"|True|"PODaKF"|9|True|""|""|False|"classic"|""|""|""
570|6|"9"|"12"|"4"|"260"|"1"|"cup"|"Playoffs RL U17"|False|"POU17GF"|9|True|""|""|False|"classic"|""|""|""
569|6|"9"|"13"|"3"|"260"|"1"|"cup"|"Playoffs RL U17 Kleinfeld"|False|"POU17KF"|9|True|""|""|False|"classic"|""|""|""
579|6|"9"|"14"|"3"|"260"|"1"|"cup"|"Playdowns RL U17 Kleinfeld"|False|"PDU17KF"|9|True|""|""|False|"classic"|""|""|""
568|6|"9"|"15"|"4"|"280"|"1"|"cup"|"Playoffs RL U15"|False|"POU15GF"|9|True|""|""|False|"classic"|""|""|""
567|6|"9"|"16"|"3"|"280"|"1"|"cup"|"Playoffs RL U15 Kleinfeld"|False|"POU15KF"|9|True|""|""|False|"classic"|""|""|""
566|6|"9"|"17"|"4"|"300"|"1"|"cup"|"Playoffs RL U13"|False|"POU13GF"|9|True|""|""|False|"classic"|""|""|""
564|6|"9"|"18"|"3"|"320"|"1"|"cup"|"Playoffs RL U11 Kleintor"|False|"POU11KT"|9|True|""|""|False|"classic"|""|""|""
565|6|"9"|"18"|"3"|"300"|"1"|"cup"|"Playoffs RL U13 Kleinfeld"|False|"POU13KF"|9|True|""|""|False|"classic"|""|""|""
595|6|"9"|"18"|"3"|"320"|"1"|"cup"|"Playdowns RL U11 Kleintor"|False|"PDU11KT"|9|True|""|""|False|"classic"|""|""|""
468|6|"9"|"20"|"1"|"30"|"1"|"league"|"Regionalliga Herren"|False|"RLHeGF"|9|True|""|""|False|"classic"|""|""|""
469|6|"9"|"21"|"1"|"40"|"1"|"league"|"Verbandsliga Herren St. 1"|False|"VLHeGF1"|9|True|""|""|False|"classic"|""|""|""
470|6|"9"|"22"|"1"|"40"|"1"|"league"|"Verbandsliga Herren St. 2"|False|"VLHeGF2"|9|True|""|""|False|"classic"|""|""|""
471|6|"9"|"23"|"1"|"30"|"1"|"league"|"Regionalliga Damen"|True|"RLDaGF"|9|True|""|""|False|"classic"|""|""|""
465|6|"9"|"24"|"2"|"30"|"1"|"league"|"Regionalliga Herren Kleinfeld St. 1"|False|"RLHeKF1"|9|True|""|""|False|"classic"|""|""|""
466|6|"9"|"25"|"2"|"30"|"1"|"league"|"Regionalliga Herren Kleinfeld St. 2"|False|"RLHeKF2"|9|True|""|""|False|"classic"|""|""|""
467|6|"9"|"26"|"2"|"30"|"1"|"league"|"Regionalliga Damen Kleinfeld"|True|"RLDaKF"|9|True|""|""|False|"classic"|""|""|""
462|6|"9"|"27"|"1"|"260"|"1"|"league"|"Regionalliga U17 Junioren"|False|"RLU17GF"|9|True|""|""|False|"classic"|""|""|""
463|6|"9"|"28"|"2"|"260"|"1"|"league"|"Regionalliga U17 Junioren Kleinfeld"|False|"RLU17KF"|9|True|""|""|False|"classic"|""|""|""
464|6|"9"|"29"|"2"|"260"|"1"|"league"|"Regionalliga U17 Juniorinnen Kleinfeld"|True|"RLU17wKF"|9|True|""|""|False|"classic"|""|""|""
458|6|"9"|"30"|"1"|"280"|"1"|"league"|"Regionalliga U15 Junioren"|False|"RLU15GF"|9|True|""|""|False|"classic"|""|""|""
459|6|"9"|"31"|"2"|"280"|"1"|"league"|"Regionalliga U15 Junioren Kleinfeld St. 1"|False|"RLU15KF1"|9|True|""|""|False|"classic"|""|""|""
460|6|"9"|"32"|"2"|"280"|"1"|"league"|"Regionalliga U15 Junioren Kleinfeld St. 2"|False|"RLU15KF2"|9|True|""|""|False|"classic"|""|""|""
461|6|"9"|"33"|"2"|"280"|"1"|"league"|"Regionalliga U15 Juniorinnen Kleinfeld"|True|"RLU15wKF"|9|True|""|""|False|"classic"|""|""|""
457|6|"9"|"34"|"1"|"300"|"1"|"league"|"Regionalliga U13 Junioren"|False|"RLU13GF"|9|True|""|""|False|"classic"|""|""|""
455|6|"9"|"35"|"2"|"300"|"1"|"league"|"Regionalliga U13 Junioren Kleinfeld St. 1"|False|"RLU13KF1"|9|True|""|""|False|"classic"|""|""|""
456|6|"9"|"36"|"2"|"300"|"1"|"league"|"Regionalliga U13 Junioren Kleinfeld St. 2"|False|"RLU13KF2"|9|True|""|""|False|"classic"|""|""|""
454|6|"9"|"37"|"2"|"320"|"1"|"league"|"Regionalliga U11 Junioren Kleintor St. 1"|False|"RLU11KT1"|9|True|""|""|False|"classic"|""|""|""
